시군구,번지,본번,부번,단지명,전용면적,계약년월,계약일,거래금액,층,건축년도,도로명,계약날짜,도로명주소
대전광역시 유성구 송강동,200-4,200,4,한마을,132.67,202005,16,"31,800",15,1999,구즉로 16,20200516,대전광역시 유성구 구즉로 16
대전광역시 유성구 송강동,200-4,200,4,한마을,84.88,202005,16,"30,100",14,1999,구즉로 16,20200516,대전광역시 유성구 구즉로 16
대전광역시 유성구 송강동,200-4,200,4,한마을,132.67,202005,19,"30,000",2,1999,구즉로 16,20200519,대전광역시 유성구 구즉로 16
대전광역시 유성구 송강동,200-4,200,4,한마을,84.88,202005,25,"24,500",1,1999,구즉로 16,20200525,대전광역시 유성구 구즉로 16
대전광역시 유성구 송강동,200-4,200,4,한마을,84.88,202005,28,"27,000",14,1999,구즉로 16,20200528,대전광역시 유성구 구즉로 16
대전광역시 유성구 송강동,200-4,200,4,한마을,132.67,202005,29,"36,000",6,1999,구즉로 16,20200529,대전광역시 유성구 구즉로 16
대전광역시 유성구 송강동,200-4,200,4,한마을,84.88,202005,30,"28,300",5,1999,구즉로 16,20200530,대전광역시 유성구 구즉로 16
대전광역시 유성구 송강동,200-1,200,1,한솔(계룡),58.74,202005,05,"12,500",12,1995,송강로 15,20200505,대전광역시 유성구 송강로 15
대전광역시 유성구 송강동,200-1,200,1,한솔(계룡),58.74,202005,08,"12,300",8,1995,송강로 15,20200508,대전광역시 유성구 송강로 15
대전광역시 유성구 송강동,200-1,200,1,한솔(계룡),84.94,202005,15,"18,200",10,1995,송강로 15,20200515,대전광역시 유성구 송강로 15
대전광역시 유성구 송강동,200-1,200,1,한솔(계룡),58.74,202005,20,"12,500",8,1995,송강로 15,20200520,대전광역시 유성구 송강로 15
대전광역시 유성구 송강동,200-1,200,1,한솔(계룡),58.74,202005,25,"11,900",2,1995,송강로 15,20200525,대전광역시 유성구 송강로 15
대전광역시 유성구 송강동,200-1,200,1,한솔(계룡),84.94,202005,29,"19,500",8,1995,송강로 15,20200529,대전광역시 유성구 송강로 15
대전광역시 유성구 송강동,200-1,200,1,한솔(태영),58.74,202005,26,"11,600",4,1995,송강로 15,20200526,대전광역시 유성구 송강로 15
대전광역시 유성구 신성동,152-1,152,1,대림두레,84.945,202005,16,"21,500",1,1993,가정로 65,20200516,대전광역시 유성구 가정로 65
대전광역시 유성구 신성동,152-1,152,1,대림두레,84.945,202005,18,"23,450",5,1993,가정로 65,20200518,대전광역시 유성구 가정로 65
대전광역시 유성구 신성동,152-1,152,1,대림두레,119.76,202005,27,"35,000",6,1993,가정로 65,20200527,대전광역시 유성구 가정로 65
대전광역시 유성구 신성동,153,153,0,럭키하나,84.75,202005,01,"23,300",4,1993,가정로 63,20200501,대전광역시 유성구 가정로 63
대전광역시 유성구 신성동,153,153,0,럭키하나,72.47,202005,06,"20,200",9,1993,가정로 63,20200506,대전광역시 유성구 가정로 63
대전광역시 유성구 신성동,153,153,0,럭키하나,151.42,202005,14,"36,500",9,1993,가정로 63,20200514,대전광역시 유성구 가정로 63
대전광역시 유성구 신성동,153,153,0,럭키하나,72.47,202005,17,"22,350",6,1993,가정로 63,20200517,대전광역시 유성구 가정로 63
대전광역시 유성구 신성동,153,153,0,럭키하나,84.75,202005,23,"25,500",13,1993,가정로 63,20200523,대전광역시 유성구 가정로 63
대전광역시 유성구 신성동,153,153,0,럭키하나,117.93,202005,23,"36,000",7,1993,가정로 63,20200523,대전광역시 유성구 가정로 63
대전광역시 유성구 신성동,153,153,0,럭키하나,84.26,202005,29,"24,500",14,1993,가정로 63,20200529,대전광역시 유성구 가정로 63
대전광역시 유성구 신성동,153,153,0,럭키하나,84.26,202005,29,"25,000",13,1993,가정로 63,20200529,대전광역시 유성구 가정로 63
대전광역시 유성구 신성동,160-1,160,1,한울,117.295,202005,10,"28,000",10,1992,가정로 43,20200510,대전광역시 유성구 가정로 43
대전광역시 유성구 신성동,160-1,160,1,한울,84.93,202005,24,"23,700",7,1992,가정로 43,20200524,대전광역시 유성구 가정로 43
대전광역시 유성구 어은동,99,99,0,한빛,84.93,202005,01,"37,000",14,1992,어은로 57,20200501,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,84.93,202005,02,"36,000",13,1992,어은로 57,20200502,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,99.84,202005,04,"42,000",2,1992,어은로 57,20200504,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,84.93,202005,05,"34,500",5,1992,어은로 57,20200505,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,71.95,202005,06,"32,000",4,1992,어은로 57,20200506,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,84.93,202005,07,"38,000",15,1992,어은로 57,20200507,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,84.93,202005,07,"34,300",4,1992,어은로 57,20200507,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,84.93,202005,17,"29,000",1,1992,어은로 57,20200517,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,117.295,202005,18,"50,500",7,1992,어은로 57,20200518,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,84.98,202005,20,"32,000",1,1992,어은로 57,20200520,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,99.84,202005,22,"44,700",4,1992,어은로 57,20200522,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,84.93,202005,24,"37,400",4,1992,어은로 57,20200524,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,99.84,202005,24,"44,500",2,1992,어은로 57,20200524,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,84.93,202005,25,"30,000",1,1992,어은로 57,20200525,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,99.84,202005,26,"48,750",12,1992,어은로 57,20200526,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,54.48,202005,26,"26,000",11,1992,어은로 57,20200526,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,84.93,202005,28,"37,500",12,1992,어은로 57,20200528,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,71.95,202005,28,"30,000",7,1992,어은로 57,20200528,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,84.93,202005,29,"36,500",15,1992,어은로 57,20200529,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,54.48,202005,29,"26,500",8,1992,어은로 57,20200529,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,84.93,202005,30,"33,000",2,1992,어은로 57,20200530,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,142.69,202005,30,"50,200",1,1992,어은로 57,20200530,대전광역시 유성구 어은로 57
대전광역시 유성구 어은동,99,99,0,한빛,84.93,202005,30,"35,500",8,1992,어은로 57,20200530,대전광역시 유성구 어은로 57
대전광역시 유성구 용산동,716,716,0,경남아너스빌1단지,192.176,202005,26,"74,800",3,2008,용산2로 30,20200526,대전광역시 유성구 용산2로 30
대전광역시 유성구 용산동,719,719,0,경남아너스빌2단지,163.786,202005,15,"69,900",4,2008,배울2로 133,20200515,대전광역시 유성구 배울2로 133
대전광역시 유성구 용산동,719,719,0,경남아너스빌2단지,163.786,202005,25,"69,800",2,2008,배울2로 133,20200525,대전광역시 유성구 배울2로 133
대전광역시 유성구 용산동,722,722,0,대덕테크노밸리2차푸르지오1단지,136.904,202005,12,"79,000",2,2008,배울2로 134,20200512,대전광역시 유성구 배울2로 134
대전광역시 유성구 용산동,722,722,0,대덕테크노밸리2차푸르지오1단지,158.175,202005,29,"79,500",2,2008,배울2로 134,20200529,대전광역시 유성구 배울2로 134
대전광역시 유성구 용산동,666,666,0,우림루미아트,84.65899999999999,202005,07,"45,000",4,2007,배울1로 119,20200507,대전광역시 유성구 배울1로 119
대전광역시 유성구 용산동,666,666,0,우림루미아트,101.9137,202005,07,"50,400",14,2007,배울1로 119,20200507,대전광역시 유성구 배울1로 119
대전광역시 유성구 용산동,666,666,0,우림루미아트,84.65899999999999,202005,09,"48,500",5,2007,배울1로 119,20200509,대전광역시 유성구 배울1로 119
대전광역시 유성구 용산동,666,666,0,우림루미아트,84.65899999999999,202005,28,"46,800",6,2007,배울1로 119,20200528,대전광역시 유성구 배울1로 119
대전광역시 유성구 용산동,663,663,0,우림필유2차,181.7864,202005,10,"70,000",1,2008,배울2로 114,20200510,대전광역시 유성구 배울2로 114
대전광역시 유성구 용산동,663,663,0,우림필유2차,123.1282,202005,13,"60,000",4,2008,배울2로 114,20200513,대전광역시 유성구 배울2로 114
대전광역시 유성구 원내동,394,394,0,샘물타운,84.94,202005,15,"20,000",6,1996,원내로 52,20200515,대전광역시 유성구 원내로 52
대전광역시 유성구 원내동,394,394,0,샘물타운,84.94,202005,25,"19,700",2,1996,원내로 52,20200525,대전광역시 유성구 원내로 52
대전광역시 유성구 원내동,394,394,0,샘물타운,60.0,202005,30,"13,300",1,1996,원내로 52,20200530,대전광역시 유성구 원내로 52
대전광역시 유성구 원내동,394,394,0,샘물타운,60.0,202005,30,"14,500",7,1996,원내로 52,20200530,대전광역시 유성구 원내로 52
대전광역시 유성구 원내동,357,357,0,신우한아름,99.96,202005,08,"24,000",14,1998,진잠로42번길 30,20200508,대전광역시 유성구 진잠로42번길 30
대전광역시 유성구 원내동,357,357,0,신우한아름,60.0,202005,13,"13,000",2,1998,진잠로42번길 30,20200513,대전광역시 유성구 진잠로42번길 30
대전광역시 유성구 원내동,357,357,0,신우한아름,60.0,202005,14,"15,000",13,1998,진잠로42번길 30,20200514,대전광역시 유성구 진잠로42번길 30
대전광역시 유성구 원내동,357,357,0,신우한아름,60.0,202005,27,"14,000",3,1998,진잠로42번길 30,20200527,대전광역시 유성구 진잠로42번길 30
대전광역시 유성구 원내동,383,383,0,진잠타운,59.996,202005,05,"12,900",4,1995,진잠로42번길 88,20200505,대전광역시 유성구 진잠로42번길 88
대전광역시 유성구 원내동,383,383,0,진잠타운,49.5,202005,13,"9,000",12,1995,진잠로42번길 88,20200513,대전광역시 유성구 진잠로42번길 88
대전광역시 유성구 원내동,383,383,0,진잠타운,49.5,202005,13,"9,050",15,1995,진잠로42번길 88,20200513,대전광역시 유성구 진잠로42번길 88
대전광역시 유성구 원내동,383,383,0,진잠타운,49.5,202005,13,"9,500",8,1995,진잠로42번길 88,20200513,대전광역시 유성구 진잠로42번길 88
대전광역시 유성구 원내동,383,383,0,진잠타운,49.5,202005,16,"9,000",11,1995,진잠로42번길 88,20200516,대전광역시 유성구 진잠로42번길 88
대전광역시 유성구 원내동,383,383,0,진잠타운,59.996,202005,18,"13,000",15,1995,진잠로42번길 88,20200518,대전광역시 유성구 진잠로42번길 88
대전광역시 유성구 원내동,383,383,0,진잠타운,49.5,202005,18,"9,950",10,1995,진잠로42번길 88,20200518,대전광역시 유성구 진잠로42번길 88
대전광역시 유성구 원내동,383,383,0,진잠타운,59.996,202005,30,"13,200",5,1995,진잠로42번길 88,20200530,대전광역시 유성구 진잠로42번길 88
대전광역시 유성구 원내동,383,383,0,진잠타운,59.996,202005,31,"14,200",11,1995,진잠로42번길 88,20200531,대전광역시 유성구 진잠로42번길 88
대전광역시 유성구 원신흥동,485,485,0,양우내안애레이크힐,70.8387,202005,06,"48,500",9,2015,도안동로 446,20200506,대전광역시 유성구 도안동로 446
대전광역시 유성구 원신흥동,529,529,0,어울림하트,84.49,202005,09,"57,000",7,2011,동서대로 725,20200509,대전광역시 유성구 동서대로 725
대전광역시 유성구 원신흥동,529,529,0,어울림하트,84.49,202005,16,"59,000",10,2011,동서대로 725,20200516,대전광역시 유성구 동서대로 725
대전광역시 유성구 원신흥동,529,529,0,어울림하트,84.49,202005,16,"56,750",16,2011,동서대로 725,20200516,대전광역시 유성구 동서대로 725
대전광역시 유성구 원신흥동,529,529,0,어울림하트,74.82,202005,23,"50,000",12,2011,동서대로 725,20200523,대전광역시 유성구 동서대로 725
대전광역시 유성구 원신흥동,529,529,0,어울림하트,84.49,202005,31,"59,500",13,2011,동서대로 725,20200531,대전광역시 유성구 동서대로 725
대전광역시 유성구 원신흥동,488,488,0,인스빌리베라,101.9967,202005,07,"75,000",22,2012,봉명로 48,20200507,대전광역시 유성구 봉명로 48
대전광역시 유성구 원신흥동,488,488,0,인스빌리베라,130.6481,202005,15,"80,000",1,2012,봉명로 48,20200515,대전광역시 유성구 봉명로 48
대전광역시 유성구 원신흥동,488,488,0,인스빌리베라,101.9967,202005,16,"72,000",6,2012,봉명로 48,20200516,대전광역시 유성구 봉명로 48
대전광역시 유성구 장대동,286-6,286,6,Money Vill,84.566,202005,16,"33,900",3,2007,유성대로730번길 120,20200516,대전광역시 유성구 유성대로730번길 120
대전광역시 유성구 장대동,286-6,286,6,Money Vill,84.566,202005,23,"37,000",6,2007,유성대로730번길 120,20200523,대전광역시 유성구 유성대로730번길 120
대전광역시 유성구 장대동,286-6,286,6,Money Vill,84.486,202005,25,"34,000",2,2007,유성대로730번길 120,20200525,대전광역시 유성구 유성대로730번길 120
대전광역시 유성구 장대동,283-4,283,4,갤러리빌2,34.8,202005,02,"22,750",6,2004,유성대로736번길 62,20200502,대전광역시 유성구 유성대로736번길 62
대전광역시 유성구 장대동,283-4,283,4,갤러리빌2,34.8,202005,02,"22,500",5,2004,유성대로736번길 62,20200502,대전광역시 유성구 유성대로736번길 62
대전광역시 유성구 장대동,283-4,283,4,갤러리빌2,31.2,202005,27,"21,000",8,2004,유성대로736번길 62,20200527,대전광역시 유성구 유성대로736번길 62
대전광역시 유성구 장대동,344,344,0,드림월드,99.0063,202005,23,"37,500",3,2002,문화원로 13,20200523,대전광역시 유성구 문화원로 13
대전광역시 유성구 장대동,11-31,11,31,세이빌,71.83,202005,14,"51,400",7,2006,유성대로718번길 61,20200514,대전광역시 유성구 유성대로718번길 61
대전광역시 유성구 장대동,323-2,323,2,월드컵패밀리타운,125.7427,202005,09,"45,000",14,2002,유성대로783번길 38,20200509,대전광역시 유성구 유성대로783번길 38
대전광역시 유성구 장대동,479,479,0,장대푸르지오,84.9129,202005,09,"47,850",8,2006,장대로71번길 34,20200509,대전광역시 유성구 장대로71번길 34
대전광역시 유성구 장대동,284-2,284,2,천용아이빌,51.55,202005,16,"24,800",7,2003,유성대로730번길 78,20200516,대전광역시 유성구 유성대로730번길 78
대전광역시 유성구 장대동,284-2,284,2,천용아이빌,39.68,202005,20,"20,000",6,2003,유성대로730번길 78,20200520,대전광역시 유성구 유성대로730번길 78
대전광역시 유성구 장대동,382,382,0,한일유엔아이,122.7835,202005,22,"27,000",1,2005,장대로 103,20200522,대전광역시 유성구 장대로 103
대전광역시 유성구 전민동,462-4,462,4,나래,84.87,202005,02,"22,500",6,1994,엑스포로 501,20200502,대전광역시 유성구 엑스포로 501
대전광역시 유성구 전민동,462-4,462,4,나래,70.2,202005,05,"20,900",8,1994,엑스포로 501,20200505,대전광역시 유성구 엑스포로 501
대전광역시 유성구 전민동,462-4,462,4,나래,70.2,202005,08,"23,900",13,1994,엑스포로 501,20200508,대전광역시 유성구 엑스포로 501
대전광역시 유성구 전민동,462-4,462,4,나래,70.2,202005,16,"22,000",8,1994,엑스포로 501,20200516,대전광역시 유성구 엑스포로 501
대전광역시 유성구 전민동,462-4,462,4,나래,84.87,202005,25,"23,300",11,1994,엑스포로 501,20200525,대전광역시 유성구 엑스포로 501
대전광역시 유성구 전민동,462-4,462,4,나래,84.87,202005,25,"24,600",17,1994,엑스포로 501,20200525,대전광역시 유성구 엑스포로 501
대전광역시 유성구 전민동,462-4,462,4,나래,84.87,202005,25,"24,300",5,1994,엑스포로 501,20200525,대전광역시 유성구 엑스포로 501
대전광역시 유성구 전민동,462-4,462,4,나래,84.87,202005,28,"25,500",7,1994,엑스포로 501,20200528,대전광역시 유성구 엑스포로 501
대전광역시 유성구 전민동,462-4,462,4,나래,84.87,202005,29,"25,500",13,1994,엑스포로 501,20200529,대전광역시 유성구 엑스포로 501
대전광역시 유성구 전민동,460-1,460,1,삼성푸른,75.11,202005,02,"21,000",2,1993,전민로 71,20200502,대전광역시 유성구 전민로 71
대전광역시 유성구 전민동,460-1,460,1,삼성푸른,75.11,202005,30,"21,500",9,1993,전민로 71,20200530,대전광역시 유성구 전민로 71
대전광역시 유성구 전민동,462-5,462,5,세종,59.14,202005,02,"18,800",5,1994,유성대로 1741,20200502,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,84.83,202005,04,"19,000",1,1994,유성대로 1741,20200504,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,59.14,202005,04,"19,200",12,1994,유성대로 1741,20200504,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,84.83,202005,07,"23,000",5,1994,유성대로 1741,20200507,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,84.83,202005,08,"24,500",7,1994,유성대로 1741,20200508,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,75.29,202005,09,"21,400",14,1994,유성대로 1741,20200509,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,59.14,202005,11,"18,800",12,1994,유성대로 1741,20200511,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,146.21,202005,13,"28,500",7,1994,유성대로 1741,20200513,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,84.83,202005,13,"24,500",5,1994,유성대로 1741,20200513,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,117.53,202005,15,"33,000",4,1994,유성대로 1741,20200515,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,75.29,202005,15,"21,300",3,1994,유성대로 1741,20200515,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,84.83,202005,16,"24,400",9,1994,유성대로 1741,20200516,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,84.83,202005,16,"24,500",12,1994,유성대로 1741,20200516,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,84.83,202005,16,"23,500",5,1994,유성대로 1741,20200516,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,117.53,202005,19,"32,000",6,1994,유성대로 1741,20200519,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,117.53,202005,19,"33,000",12,1994,유성대로 1741,20200519,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,84.83,202005,19,"24,200",8,1994,유성대로 1741,20200519,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,84.83,202005,22,"24,000",10,1994,유성대로 1741,20200522,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,104.67,202005,22,"28,000",4,1994,유성대로 1741,20200522,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,84.83,202005,22,"24,700",4,1994,유성대로 1741,20200522,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,59.14,202005,23,"21,000",7,1994,유성대로 1741,20200523,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,84.83,202005,23,"24,500",8,1994,유성대로 1741,20200523,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,75.29,202005,26,"21,800",11,1994,유성대로 1741,20200526,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,75.29,202005,26,"21,800",8,1994,유성대로 1741,20200526,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,59.14,202005,28,"17,900",7,1994,유성대로 1741,20200528,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,59.14,202005,28,"18,600",5,1994,유성대로 1741,20200528,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,75.29,202005,29,"23,000",13,1994,유성대로 1741,20200529,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,84.83,202005,29,"24,750",7,1994,유성대로 1741,20200529,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,84.83,202005,29,"24,900",5,1994,유성대로 1741,20200529,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,146.21,202005,29,"34,000",13,1994,유성대로 1741,20200529,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,75.29,202005,30,"22,000",7,1994,유성대로 1741,20200530,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,59.14,202005,30,"19,400",12,1994,유성대로 1741,20200530,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,84.83,202005,31,"21,000",2,1994,유성대로 1741,20200531,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,462-5,462,5,세종,84.83,202005,31,"25,800",14,1994,유성대로 1741,20200531,대전광역시 유성구 유성대로 1741
대전광역시 유성구 전민동,464-1,464,1,엑스포,133.11,202005,01,"40,800",3,1994,엑스포로 448,20200501,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,133.11,202005,02,"52,000",12,1994,엑스포로 448,20200502,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,133.11,202005,04,"40,000",7,1994,엑스포로 448,20200504,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,133.11,202005,06,"50,000",17,1994,엑스포로 448,20200506,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,09,"30,000",12,1994,엑스포로 448,20200509,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,09,"27,400",11,1994,엑스포로 448,20200509,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,10,"36,000",14,1994,엑스포로 448,20200510,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,157.14,202005,11,"32,500",1,1994,엑스포로 448,20200511,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,116.37,202005,11,"36,000",5,1994,엑스포로 448,20200511,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,13,"32,000",10,1994,엑스포로 448,20200513,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,13,"26,800",8,1994,엑스포로 448,20200513,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.96,202005,15,"27,000",6,1994,엑스포로 448,20200515,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,16,"28,000",7,1994,엑스포로 448,20200516,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,16,"31,500",3,1994,엑스포로 448,20200516,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.96,202005,16,"29,900",14,1994,엑스포로 448,20200516,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,18,"30,000",2,1994,엑스포로 448,20200518,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,157.14,202005,19,"51,500",13,1994,엑스포로 448,20200519,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,19,"29,000",12,1994,엑스포로 448,20200519,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,19,"31,600",16,1994,엑스포로 448,20200519,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.96,202005,19,"28,000",3,1994,엑스포로 448,20200519,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,20,"28,500",17,1994,엑스포로 448,20200520,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,116.37,202005,20,"37,800",15,1994,엑스포로 448,20200520,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,116.37,202005,20,"39,000",17,1994,엑스포로 448,20200520,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,20,"34,700",13,1994,엑스포로 448,20200520,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,133.11,202005,20,"38,500",6,1994,엑스포로 448,20200520,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,116.37,202005,21,"40,000",8,1994,엑스포로 448,20200521,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,22,"27,000",6,1994,엑스포로 448,20200522,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.96,202005,22,"31,000",11,1994,엑스포로 448,20200522,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,22,"28,000",1,1994,엑스포로 448,20200522,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,133.11,202005,22,"52,500",17,1994,엑스포로 448,20200522,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,116.37,202005,22,"40,500",4,1994,엑스포로 448,20200522,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,23,"28,500",4,1994,엑스포로 448,20200523,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,116.37,202005,23,"35,000",2,1994,엑스포로 448,20200523,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,23,"36,900",15,1994,엑스포로 448,20200523,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,116.37,202005,23,"43,500",8,1994,엑스포로 448,20200523,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.17299999999999,202005,23,"31,000",16,1994,엑스포로 448,20200523,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.96,202005,23,"32,500",11,1994,엑스포로 448,20200523,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,116.37,202005,23,"35,000",4,1994,엑스포로 448,20200523,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,133.11,202005,23,"36,300",1,1994,엑스포로 448,20200523,대전광역시 유성구 엑스포로 448
대전광역시 유성구 전민동,464-1,464,1,엑스포,84.96,202005,23,"34,500",14,1994,엑스포로 448,20200523,대전광역시 유성구 엑스포로 448
