"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","75.29","202005","9","21,400","14","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","59.14","202005","11","18,800","12","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","146.21","202005","13","28,500","7","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","84.83","202005","13","24,500","5","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","117.53","202005","15","33,000","4","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","75.29","202005","15","21,300","3","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","84.83","202005","16","24,400","9","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","84.83","202005","16","24,500","12","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","84.83","202005","16","23,500","5","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","117.53","202005","19","32,000","6","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","117.53","202005","19","33,000","12","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","84.83","202005","19","24,200","8","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","84.83","202005","22","24,000","10","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","104.67","202005","22","28,000","4","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","84.83","202005","22","24,700","4","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","59.14","202005","23","21,000","7","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","84.83","202005","23","24,500","8","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","75.29","202005","26","21,800","11","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","75.29","202005","26","21,800","8","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","59.14","202005","28","17,900","7","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","59.14","202005","28","18,600","5","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","75.29","202005","29","23,000","13","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","84.83","202005","29","24,750","7","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","84.83","202005","29","24,900","5","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","146.21","202005","29","34,000","13","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","75.29","202005","30","22,000","7","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","59.14","202005","30","19,400","12","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","84.83","202005","31","21,000","2","1994","유성대로 1741"
"대전광역시 유성구 전민동","462-5","0462","0005","세종","84.83","202005","31","25,800","14","1994","유성대로 1741"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","133.11","202005","1","40,800","3","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","133.11","202005","2","52,000","12","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","133.11","202005","4","40,000","7","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","133.11","202005","6","50,000","17","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","9","30,000","12","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","9","27,400","11","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","10","36,000","14","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","157.14","202005","11","32,500","1","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","116.37","202005","11","36,000","5","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","13","32,000","10","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","13","26,800","8","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.96","202005","15","27,000","6","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","16","28,000","7","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","16","31,500","3","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.96","202005","16","29,900","14","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","18","30,000","2","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","157.14","202005","19","51,500","13","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","19","29,000","12","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","19","31,600","16","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.96","202005","19","28,000","3","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","20","28,500","17","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","116.37","202005","20","37,800","15","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","116.37","202005","20","39,000","17","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","20","34,700","13","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","133.11","202005","20","38,500","6","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","116.37","202005","21","40,000","8","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","22","27,000","6","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.96","202005","22","31,000","11","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","22","28,000","1","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","133.11","202005","22","52,500","17","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","116.37","202005","22","40,500","4","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","23","28,500","4","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","116.37","202005","23","35,000","2","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","23","36,900","15","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","116.37","202005","23","43,500","8","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","23","31,000","16","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.96","202005","23","32,500","11","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","116.37","202005","23","35,000","4","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","133.11","202005","23","36,300","1","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.96","202005","23","34,500","14","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","25","36,000","11","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","25","29,700","9","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","116.37","202005","25","35,000","2","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","116.37","202005","25","41,600","10","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","26","28,700","8","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","157.14","202005","26","46,000","16","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","26","30,000","10","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","133.11","202005","27","38,000","1","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","116.37","202005","27","37,500","5","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","27","27,900","14","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","157.14","202005","28","50,000","6","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","28","30,400","5","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","116.37","202005","28","37,800","11","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","28","29,000","6","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","29","37,000","16","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","157.14","202005","29","50,000","13","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","133.11","202005","29","49,500","8","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","29","32,000","8","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","116.37","202005","29","35,000","1","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","133.11","202005","29","45,000","2","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","116.37","202005","29","33,000","1","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","133.11","202005","29","50,000","7","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","29","30,000","12","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","30","30,000","16","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","157.14","202005","30","50,500","16","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","30","27,800","5","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","30","27,000","4","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","30","34,650","17","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","30","30,000","11","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","116.37","202005","30","38,000","2","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.96","202005","30","31,500","7","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","133.11","202005","31","52,000","10","1994","엑스포로 448"
"대전광역시 유성구 전민동","464-1","0464","0001","엑스포","84.173","202005","31","36,500","17","1994","엑스포로 448"
"대전광역시 유성구 죽동","683","0683","0000","죽동 대원칸타빌","84.937","202005","8","62,500","9","2017","죽동로 39"
"대전광역시 유성구 죽동","683","0683","0000","죽동 대원칸타빌","74.883","202005","18","56,500","12","2017","죽동로 39"
"대전광역시 유성구 죽동","683","0683","0000","죽동 대원칸타빌","84.937","202005","26","64,000","12","2017","죽동로 39"
"대전광역시 유성구 죽동","683","0683","0000","죽동 대원칸타빌","84.937","202005","28","60,900","5","2017","죽동로 39"
"대전광역시 유성구 죽동","688","0688","0000","죽동금성백조예미지","84.9553","202005","16","70,500","12","2016","죽동로 321"
"대전광역시 유성구 죽동","730","0730","0000","죽동푸르지오","75.322","202005","30","49,400","10","2015","죽동로 251"
"대전광역시 유성구 지족동","894-5","0894","0005","SK허브","83.89","202005","23","22,700","9","2006","은구비남로 13"
"대전광역시 유성구 지족동","898-1","0898","0001","가나파로스빌1차","59.98","202005","14","16,000","14","2004","은구비로 18"
"대전광역시 유성구 지족동","898-1","0898","0001","가나파로스빌1차","59.88","202005","17","15,400","14","2004","은구비로 18"
"대전광역시 유성구 지족동","898-1","0898","0001","가나파로스빌1차","54.14","202005","19","13,400","12","2004","은구비로 18"
"대전광역시 유성구 지족동","898-1","0898","0001","가나파로스빌1차","59.98","202005","19","15,500","14","2004","은구비로 18"
"대전광역시 유성구 지족동","898-1","0898","0001","가나파로스빌1차","49.4","202005","26","12,900","13","2004","은구비로 18"
"대전광역시 유성구 지족동","840-2","0840","0002","경남아너스빌1차","93.395","202005","23","18,800","6","2005","지족로364번길 91"
"대전광역시 유성구 지족동","905-5","0905","0005","경남아너스빌2차","120.81","202005","9","29,000","14","2005","은구비남로33번길 5"
"대전광역시 유성구 지족동","1052","1052","0000","노은3지구 영무예다음 에코타운","84.7704","202005","2","29,100","1","2017","지족로 92"
"대전광역시 유성구 지족동","1052","1052","0000","노은3지구 영무예다음 에코타운","84.7704","202005","11","29,500","2","2017","지족로 92"
"대전광역시 유성구 지족동","1052","1052","0000","노은3지구 영무예다음 에코타운","84.7704","202005","13","29,100","1","2017","지족로 92"
"대전광역시 유성구 지족동","1052","1052","0000","노은3지구 영무예다음 에코타운","84.7704","202005","16","29,600","2","2017","지족로 92"
"대전광역시 유성구 지족동","1052","1052","0000","노은3지구 영무예다음 에코타운","84.7704","202005","18","30,500","3","2017","지족로 92"
"대전광역시 유성구 지족동","1052","1052","0000","노은3지구 영무예다음 에코타운","84.7704","202005","18","29,500","2","2017","지족로 92"
"대전광역시 유성구 지족동","1052","1052","0000","노은3지구 영무예다음 에코타운","84.6603","202005","23","35,000","4","2017","지족로 92"
"대전광역시 유성구 지족동","1052","1052","0000","노은3지구 영무예다음 에코타운","84.6603","202005","26","30,100","1","2017","지족로 92"
"대전광역시 유성구 지족동","1052","1052","0000","노은3지구 영무예다음 에코타운","84.7704","202005","27","29,600","2","2017","지족로 92"
"대전광역시 유성구 지족동","1052","1052","0000","노은3지구 영무예다음 에코타운","84.7704","202005","29","35,700","6","2017","지족로 92"
"대전광역시 유성구 지족동","1030","1030","0000","노은리슈빌3","84.991","202005","2","47,150","21","2015","지족동로 124"
"대전광역시 유성구 지족동","1030","1030","0000","노은리슈빌3","84.9639","202005","3","46,000","6","2015","지족동로 124"
"대전광역시 유성구 지족동","1042","1042","0000","노은새미래숲2단지","59.89","202005","6","27,900","3","2015","지족로190번길 16"
"대전광역시 유성구 지족동","1042","1042","0000","노은새미래숲2단지","59.98","202005","11","28,500","18","2015","지족로190번길 16"
"대전광역시 유성구 지족동","1042","1042","0000","노은새미래숲2단지","51.97","202005","13","22,800","6","2015","지족로190번길 16"
"대전광역시 유성구 지족동","1042","1042","0000","노은새미래숲2단지","59.98","202005","16","29,800","6","2015","지족로190번길 16"
"대전광역시 유성구 지족동","1042","1042","0000","노은새미래숲2단지","59.99","202005","16","27,400","17","2015","지족로190번길 16"
"대전광역시 유성구 지족동","1042","1042","0000","노은새미래숲2단지","51.94","202005","22","22,900","13","2015","지족로190번길 16"
"대전광역시 유성구 지족동","1033","1033","0000","노은해랑숲마을5단지","84.95","202005","9","35,200","16","2014","지족로 240"
"대전광역시 유성구 지족동","1033","1033","0000","노은해랑숲마을5단지","74.93","202005","9","28,800","10","2014","지족로 240"
"대전광역시 유성구 지족동","1033","1033","0000","노은해랑숲마을5단지","74.96","202005","15","30,000","12","2014","지족로 240"
"대전광역시 유성구 지족동","1033","1033","0000","노은해랑숲마을5단지","74.93","202005","20","31,000","5","2014","지족로 240"
"대전광역시 유성구 지족동","1033","1033","0000","노은해랑숲마을5단지","84.95","202005","28","33,600","1","2014","지족로 240"
"대전광역시 유성구 지족동","1033","1033","0000","노은해랑숲마을5단지","84.95","202005","28","35,800","9","2014","지족로 240"
"대전광역시 유성구 지족동","1031","1031","0000","노은해랑숲마을6단지","74.96","202005","15","30,900","11","2014","지족동로 123"
"대전광역시 유성구 지족동","1031","1031","0000","노은해랑숲마을6단지","74.96","202005","19","28,000","2","2014","지족동로 123"
"대전광역시 유성구 지족동","1031","1031","0000","노은해랑숲마을6단지","84.95","202005","23","38,000","11","2014","지족동로 123"
"대전광역시 유성구 지족동","1031","1031","0000","노은해랑숲마을6단지","74.93","202005","28","30,000","18","2014","지족동로 123"
"대전광역시 유성구 지족동","1089","1089","0000","대전 노은4지구 한화 꿈에그린 1블록","84.783","202005","4","44,500","4","2014","지족북로 33"
"대전광역시 유성구 지족동","1089","1089","0000","대전 노은4지구 한화 꿈에그린 1블록","84.783","202005","8","47,000","14","2014","지족북로 33"
"대전광역시 유성구 지족동","1089","1089","0000","대전 노은4지구 한화 꿈에그린 1블록","84.783","202005","9","49,500","10","2014","지족북로 33"
"대전광역시 유성구 지족동","1089","1089","0000","대전 노은4지구 한화 꿈에그린 1블록","101.715","202005","18","62,300","21","2014","지족북로 33"
"대전광역시 유성구 지족동","1089","1089","0000","대전 노은4지구 한화 꿈에그린 1블록","125.628","202005","23","77,000","17","2014","지족북로 33"
"대전광역시 유성구 지족동","1089","1089","0000","대전 노은4지구 한화 꿈에그린 1블록","101.715","202005","23","64,000","10","2014","지족북로 33"
"대전광역시 유성구 지족동","1089","1089","0000","대전 노은4지구 한화 꿈에그린 1블록","84.721","202005","26","45,000","16","2014","지족북로 33"
"대전광역시 유성구 지족동","1089","1089","0000","대전 노은4지구 한화 꿈에그린 1블록","84.783","202005","28","45,000","5","2014","지족북로 33"
"대전광역시 유성구 지족동","1093","1093","0000","대전 노은4지구 한화 꿈에그린 2블록","84.783","202005","18","49,500","17","2014","지족북로 60"
"대전광역시 유성구 지족동","1093","1093","0000","대전 노은4지구 한화 꿈에그린 2블록","125.628","202005","21","77,000","17","2014","지족북로 60"
"대전광역시 유성구 지족동","1093","1093","0000","대전 노은4지구 한화 꿈에그린 2블록","84.783","202005","25","44,000","5","2014","지족북로 60"
"대전광역시 유성구 지족동","1093","1093","0000","대전 노은4지구 한화 꿈에그린 2블록","125.628","202005","27","76,500","15","2014","지족북로 60"
"대전광역시 유성구 지족동","1093","1093","0000","대전 노은4지구 한화 꿈에그린 2블록","101.715","202005","29","59,900","2","2014","지족북로 60"
"대전광역시 유성구 지족동","1093","1093","0000","대전 노은4지구 한화 꿈에그린 2블록","84.783","202005","29","46,000","13","2014","지족북로 60"
"대전광역시 유성구 지족동","977","0977","0000","반석마을1단지(호반리젠시빌)","84.9095","202005","9","39,500","14","2005","지족로 317"
"대전광역시 유성구 지족동","977","0977","0000","반석마을1단지(호반리젠시빌)","84.9095","202005","23","37,500","3","2005","지족로 317"
"대전광역시 유성구 지족동","977","0977","0000","반석마을1단지(호반리젠시빌)","84.989","202005","30","48,900","9","2005","지족로 317"
"대전광역시 유성구 지족동","978","0978","0000","반석마을2단지(계룡리슈빌)","97.366","202005","6","57,500","7","2005","지족로 343"
"대전광역시 유성구 지족동","978","0978","0000","반석마을2단지(계룡리슈빌)","150.018","202005","11","67,000","4","2005","지족로 343"
"대전광역시 유성구 지족동","978","0978","0000","반석마을2단지(계룡리슈빌)","97.366","202005","12","54,900","1","2005","지족로 343"
"대전광역시 유성구 지족동","992","0992","0000","반석마을3단지(호반베르디움)","142.13","202005","15","57,000","7","2006","지족로 362"
"대전광역시 유성구 지족동","1041","1041","0000","엘에이치노은에코힐","74.94","202005","11","29,000","8","2015","지족로190번길 39"
"대전광역시 유성구 지족동","1041","1041","0000","엘에이치노은에코힐","74.94","202005","23","29,000","5","2015","지족로190번길 39"
"대전광역시 유성구 지족동","1041","1041","0000","엘에이치노은에코힐","74.94","202005","27","28,900","2","2015","지족로190번길 39"
"대전광역시 유성구 지족동","1041","1041","0000","엘에이치노은에코힐","84.92","202005","29","33,800","5","2015","지족로190번길 39"
"대전광역시 유성구 지족동","853","0853","0000","열매마을1단지(삼부)","73.5482","202005","6","26,900","9","2001","노은서로 222"
"대전광역시 유성구 지족동","853","0853","0000","열매마을1단지(삼부)","73.5482","202005","12","27,000","12","2001","노은서로 222"
"대전광역시 유성구 지족동","873","0873","0000","열매마을2단지(한라)","59.945","202005","23","26,700","12","2001","노은동로 233"
"대전광역시 유성구 지족동","874","0874","0000","열매마을3단지(대우)","84.758","202005","9","31,750","20","2000","노은동로 219"
"대전광역시 유성구 지족동","874","0874","0000","열매마을3단지(대우)","84.9502","202005","15","30,000","7","2000","노은동로 219"
"대전광역시 유성구 지족동","874","0874","0000","열매마을3단지(대우)","84.758","202005","15","29,000","2","2000","노은동로 219"
"대전광역시 유성구 지족동","874","0874","0000","열매마을3단지(대우)","75.7927","202005","18","23,500","4","2000","노은동로 219"
"대전광역시 유성구 지족동","858","0858","0000","열매마을4단지(계룡,현대)","59.816","202005","4","25,500","4","2001","노은서로210번길 32"
"대전광역시 유성구 지족동","858","0858","0000","열매마을4단지(계룡,현대)","59.982","202005","6","22,950","3","2001","노은서로210번길 32"
"대전광역시 유성구 지족동","858","0858","0000","열매마을4단지(계룡,현대)","59.982","202005","7","20,500","3","2001","노은서로210번길 32"
"대전광역시 유성구 지족동","858","0858","0000","열매마을4단지(계룡,현대)","59.982","202005","8","22,300","14","2001","노은서로210번길 32"
"대전광역시 유성구 지족동","858","0858","0000","열매마을4단지(계룡,현대)","59.982","202005","11","24,900","3","2001","노은서로210번길 32"
"대전광역시 유성구 지족동","858","0858","0000","열매마을4단지(계룡,현대)","59.982","202005","16","24,300","6","2001","노은서로210번길 32"
"대전광역시 유성구 지족동","858","0858","0000","열매마을4단지(계룡,현대)","59.816","202005","20","24,500","7","2001","노은서로210번길 32"
"대전광역시 유성구 지족동","858","0858","0000","열매마을4단지(계룡,현대)","59.982","202005","20","25,000","12","2001","노은서로210번길 32"
"대전광역시 유성구 지족동","858","0858","0000","열매마을4단지(계룡,현대)","59.982","202005","20","26,000","8","2001","노은서로210번길 32"
"대전광역시 유성구 지족동","858","0858","0000","열매마을4단지(계룡,현대)","59.816","202005","21","24,900","6","2001","노은서로210번길 32"
"대전광역시 유성구 지족동","858","0858","0000","열매마을4단지(계룡,현대)","59.982","202005","23","25,400","15","2001","노은서로210번길 32"
"대전광역시 유성구 지족동","858","0858","0000","열매마을4단지(계룡,현대)","59.982","202005","26","26,100","11","2001","노은서로210번길 32"
"대전광역시 유성구 지족동","858","0858","0000","열매마을4단지(계룡,현대)","59.982","202005","29","24,500","10","2001","노은서로210번길 32"
"대전광역시 유성구 지족동","877","0877","0000","열매마을5단지(운암)","101.635","202005","2","48,800","1","2001","은구비로 31"
"대전광역시 유성구 지족동","877","0877","0000","열매마을5단지(운암)","101.581","202005","27","50,000","11","2001","은구비로 31"
"대전광역시 유성구 지족동","880","0880","0000","열매마을6단지(현대2차)","71.347","202005","16","28,000","12","2000","노은동로 187"
"대전광역시 유성구 지족동","880","0880","0000","열매마을6단지(현대2차)","71.347","202005","16","28,500","15","2000","노은동로 187"
"대전광역시 유성구 지족동","880","0880","0000","열매마을6단지(현대2차)","84.984","202005","23","42,000","12","2000","노은동로 187"
"대전광역시 유성구 지족동","880","0880","0000","열매마을6단지(현대2차)","71.347","202005","23","29,400","10","2000","노은동로 187"
"대전광역시 유성구 지족동","919","0919","0000","열매마을7단지(현대1차)","84.716","202005","6","39,900","15","2000","은구비남로 55"
"대전광역시 유성구 지족동","919","0919","0000","열매마을7단지(현대1차)","77.046","202005","14","37,000","12","2000","은구비남로 55"
"대전광역시 유성구 지족동","919","0919","0000","열매마을7단지(현대1차)","84.716","202005","15","39,500","5","2000","은구비남로 55"
"대전광역시 유성구 지족동","919","0919","0000","열매마을7단지(현대1차)","84.934","202005","16","40,800","7","2000","은구비남로 55"
"대전광역시 유성구 지족동","919","0919","0000","열매마을7단지(현대1차)","84.934","202005","23","35,000","2","2000","은구비남로 55"
"대전광역시 유성구 지족동","919","0919","0000","열매마을7단지(현대1차)","77.046","202005","30","30,500","4","2000","은구비남로 55"
"대전광역시 유성구 지족동","1043","1043","0000","트리풀시티포레아파트","74.1615","202005","23","40,000","17","2017","지족로190번길 36"
"대전광역시 유성구 지족동","1043","1043","0000","트리풀시티포레아파트","74.1615","202005","23","37,700","4","2017","지족로190번길 36"
"대전광역시 유성구 하기동","512","0512","0000","송림마을1단지(호반리젠시빌)","84.989","202005","4","33,900","9","2005","송림로 13"
"대전광역시 유성구 하기동","512","0512","0000","송림마을1단지(호반리젠시빌)","69.9928","202005","5","33,100","8","2005","송림로 13"
"대전광역시 유성구 하기동","512","0512","0000","송림마을1단지(호반리젠시빌)","69.9928","202005","16","30,000","17","2005","송림로 13"
"대전광역시 유성구 하기동","516","0516","0000","송림마을2단지(우미이노스빌1차)","84.9055","202005","6","39,000","4","2004","송림로 20"
"대전광역시 유성구 하기동","513","0513","0000","송림마을3단지(우미이노스빌2차)","84.8731","202005","15","33,500","14","2005","노은로 353"
"대전광역시 유성구 하기동","513","0513","0000","송림마을3단지(우미이노스빌2차)","78.8529","202005","16","29,500","19","2005","노은로 353"
"대전광역시 유성구 하기동","513","0513","0000","송림마을3단지(우미이노스빌2차)","78.8529","202005","16","30,400","18","2005","노은로 353"
"대전광역시 유성구 하기동","513","0513","0000","송림마을3단지(우미이노스빌2차)","84.8731","202005","17","34,000","13","2005","노은로 353"
"대전광역시 유성구 하기동","513","0513","0000","송림마을3단지(우미이노스빌2차)","84.8731","202005","23","37,000","17","2005","노은로 353"
"대전광역시 유성구 하기동","545","0545","0000","송림마을5단지(E-그리운)","59.9522","202005","1","20,000","6","2006","노은로 416"
"대전광역시 유성구 하기동","545","0545","0000","송림마을5단지(E-그리운)","84.9849","202005","5","27,000","16","2006","노은로 416"
"대전광역시 유성구 하기동","545","0545","0000","송림마을5단지(E-그리운)","84.9849","202005","22","32,000","16","2006","노은로 416"
"대전광역시 유성구 하기동","545","0545","0000","송림마을5단지(E-그리운)","84.9849","202005","23","30,000","15","2006","노은로 416"
"대전광역시 유성구 하기동","545","0545","0000","송림마을5단지(E-그리운)","84.9849","202005","23","31,800","8","2006","노은로 416"
"대전광역시 유성구 하기동","545","0545","0000","송림마을5단지(E-그리운)","84.9849","202005","27","27,500","7","2006","노은로 416"
"대전광역시 유성구 하기동","545","0545","0000","송림마을5단지(E-그리운)","84.9849","202005","27","32,000","12","2006","노은로 416"
"대전광역시 유성구 하기동","545","0545","0000","송림마을5단지(E-그리운)","84.9849","202005","29","33,000","9","2006","노은로 416"
"대전광역시 유성구 하기동","546","0546","0000","송림마을6단지(금실풍요로운)","123.72","202005","15","42,500","14","2006","노은로426번길 15"
"대전광역시 중구 대사동","248-219","0248","0219","계룡","120.58","202005","19","23,500","8","1990","계룡로929번길 40"
"대전광역시 중구 대사동","640-7","0640","0007","선원대자연","59.494","202005","15","13,000","4","2002","보문산로 375"
"대전광역시 중구 대흥동","912","0912","0000","대전센트럴자이1단지","84.9847","202005","5","43,800","3","2013","충무로107번길 100"
"대전광역시 중구 대흥동","912","0912","0000","대전센트럴자이1단지","113.2145","202005","13","64,000","4","2013","충무로107번길 100"
"대전광역시 중구 대흥동","912","0912","0000","대전센트럴자이1단지","84.9976","202005","15","49,200","18","2013","충무로107번길 100"
"대전광역시 중구 대흥동","912","0912","0000","대전센트럴자이1단지","113.2145","202005","19","61,500","8","2013","충무로107번길 100"
